document_id,topic,probabilities
1859,-1,"[0.00480251 0.00970844 0.00492993 0.00650127 0.01249755 0.00555184
 0.01153277 0.0072243  0.0119487  0.02854109 0.0131215  0.01840555
 0.01710873 0.00625874 0.01440845 0.00512542 0.00651471 0.00988093
 0.00489932 0.01173919 0.01249776 0.00975639 0.01265606 0.00226909
 0.00812013 0.01906993 0.00717902 0.0027806  0.00573464 0.00548978
 0.03317659 0.00944235 0.00744985 0.01501886 0.01429254 0.01234142
 0.00623544 0.00853232 0.01204412 0.0084899  0.0130195  0.01649379
 0.0201675  0.01172555 0.00308429 0.01484035 0.00722196 0.00726966
 0.02977431 0.01127226 0.01412785]"
1860,27,"[0.00341283 0.0042108  0.00359037 0.006879   0.00342895 0.00407445
 0.00416144 0.00669267 0.00345322 0.00387879 0.00447359 0.00383016
 0.00362837 0.0060078  0.00332757 0.00884021 0.00473027 0.00313527
 0.00297078 0.00571847 0.00372814 0.00323349 0.00437702 0.00300171
 0.0040435  0.0038076  0.00507242 0.51869075 0.00570745 0.00630538
 0.00384684 0.00373071 0.00576548 0.00390358 0.00405811 0.00356528
 0.00572853 0.00330683 0.00460805 0.00382018 0.00415532 0.00382016
 0.00409933 0.00373928 0.04025065 0.00490769 0.00611845 0.00313552
 0.00424367 0.00435643 0.00350916]"
1861,-1,"[0.00576995 0.00807436 0.00558726 0.006094   0.01174597 0.00608725
 0.00926933 0.00684242 0.03775332 0.01400967 0.01130945 0.01198578
 0.01699483 0.00623637 0.03003224 0.00524639 0.00670156 0.03352492
 0.00872352 0.0105804  0.00921392 0.0295002  0.01116473 0.00247017
 0.00773286 0.01458357 0.00621098 0.00296661 0.00553957 0.00523728
 0.01375259 0.00855888 0.00656501 0.01037171 0.01142909 0.02631142
 0.00565889 0.01440756 0.00933905 0.01028499 0.01242367 0.02026875
 0.01173862 0.0091614  0.00320885 0.01066122 0.00674206 0.00770584
 0.01353692 0.00958116 0.01114231]"
1862,50,"[4.85307242e-308 7.49905460e-308 5.77488258e-308 5.67747182e-308
 1.08669878e-307 6.81350203e-308 7.54431044e-308 6.36760269e-308
 9.87338428e-308 1.11787695e-307 8.29887925e-308 6.44268783e-307
 8.33505778e-308 5.62835776e-308 8.43640978e-308 4.75709388e-308
 7.71907734e-308 8.23199972e-308 5.04428792e-308 7.94246951e-308
 8.63956980e-308 8.08256209e-308 1.29045668e-307 2.58506412e-308
 9.51933724e-308 2.13007668e-307 6.51596498e-308 2.97553462e-308
 4.98133027e-308 5.06292153e-308 1.48949599e-307 1.33084590e-307
 6.18374602e-308 9.16394688e-308 1.33378886e-307 1.06305208e-307
 5.82085946e-308 6.91392390e-308 7.74406970e-308 1.07318668e-307
 1.18893219e-307 1.33367761e-307 1.20972067e-307 8.33700272e-308
 3.27958181e-308 1.18430894e-307 6.85205718e-308 1.49047258e-307
 1.19300731e-307 1.25471583e-307 1.00000000e+000]"
1863,-1,"[0.00425472 0.01382044 0.00420422 0.00723533 0.01472074 0.00532762
 0.017578   0.0082516  0.00833359 0.02114904 0.0093528  0.01188228
 0.01267207 0.00739378 0.01002116 0.00543607 0.0066627  0.00729781
 0.00466607 0.01120018 0.02727576 0.00770871 0.01051644 0.00302184
 0.00644813 0.01402231 0.01009232 0.00305802 0.00761861 0.00715454
 0.01539846 0.00702982 0.00907501 0.02042842 0.01138724 0.00938681
 0.00828632 0.00811049 0.01539856 0.00731063 0.00947714 0.012081
 0.01203659 0.02318851 0.00343124 0.01317255 0.00839582 0.0067518
 0.01827511 0.00839324 0.01061848]"
1864,-1,"[0.00414658 0.00487956 0.00577646 0.00466992 0.00411187 0.00466619
 0.00409677 0.00459918 0.00474874 0.00524211 0.00660704 0.00556813
 0.00415887 0.00323801 0.00394267 0.00390057 0.00456756 0.00366431
 0.00280947 0.0055992  0.0037539  0.00395616 0.00857751 0.00121421
 0.00828681 0.00503799 0.0040421  0.00218124 0.00308769 0.00319012
 0.00477622 0.00605746 0.00464473 0.00403338 0.00457662 0.00513908
 0.00370597 0.00399942 0.00404362 0.00464439 0.00589747 0.00588052
 0.00492958 0.00361501 0.00247955 0.00930252 0.00546261 0.00367917
 0.00562187 0.01202558 0.00476601]"
1865,-1,"[0.00143351 0.0044389  0.00146281 0.00240257 0.00506294 0.00191314
 0.00557329 0.0027647  0.00277006 0.00646486 0.00306244 0.00398556
 0.00404266 0.00250064 0.0032707  0.00181678 0.00241435 0.00242611
 0.00165129 0.00367375 0.00834554 0.00256366 0.00351156 0.00097625
 0.00214443 0.00473175 0.00338133 0.00105929 0.00254675 0.00240832
 0.00498318 0.00234186 0.00299444 0.00645402 0.00383025 0.00312916
 0.0027885  0.00269357 0.00489095 0.00263995 0.00316583 0.00401793
 0.00395322 0.00758492 0.00118762 0.00429449 0.00281454 0.00244569
 0.00567716 0.00278018 0.00360474]"
1866,35,"[5.47012122e-308 7.73555881e-308 5.33162106e-308 5.63463996e-308
 1.18222342e-307 6.32789728e-308 8.07851553e-308 6.39553112e-308
 4.02077930e-307 1.14551262e-307 9.38679492e-308 1.11551205e-307
 1.08310862e-307 5.52871994e-308 1.33408910e-307 4.91682083e-308
 6.85010015e-308 1.77337105e-307 9.81345069e-308 9.16596140e-308
 8.05540829e-308 2.89776637e-307 1.28522176e-307 2.66041034e-308
 7.01885846e-308 1.44353320e-307 5.77441637e-308 2.95636976e-308
 5.00181978e-308 4.80590380e-308 1.02730851e-307 7.48229654e-308
 6.05449362e-308 8.31293911e-308 9.46587520e-308 1.00000000e+000
 5.28361953e-308 1.88208723e-307 7.96785579e-308 1.12059490e-307
 1.20084972e-307 3.95618130e-307 8.84663722e-308 7.71403493e-308
 3.22174408e-308 1.00036230e-307 6.55456079e-308 7.13897750e-308
 1.08057677e-307 9.08072351e-308 1.03043371e-307]"
1867,26,"[0.00693365 0.02263251 0.00717964 0.02170038 0.01141314 0.00902783
 0.01552353 0.02285959 0.00875129 0.01460238 0.01189085 0.01254901
 0.01043952 0.01419918 0.00875034 0.01352385 0.0119469  0.0075034
 0.00613201 0.01669192 0.01642204 0.00798442 0.01479724 0.005922
 0.01034533 0.01263931 0.19617665 0.00745865 0.01896411 0.02860975
 0.01229082 0.01005719 0.03178312 0.01321973 0.01174701 0.00963015
 0.05281826 0.00867632 0.01654919 0.00940068 0.01196195 0.01182151
 0.0128711  0.01381798 0.0089722  0.01974217 0.02607744 0.00832588
 0.0143806  0.01303764 0.01122242]"
1868,35,"[0.00766639 0.01017385 0.00787141 0.00775558 0.01586974 0.00941504
 0.01064646 0.00884052 0.08167458 0.01524081 0.01311929 0.0169418
 0.01434578 0.00775384 0.0182537  0.00686256 0.01015539 0.02717263
 0.01444867 0.01243866 0.01078987 0.03800009 0.01817434 0.0036293
 0.01042079 0.02100234 0.00788845 0.00416677 0.00680639 0.00660526
 0.01475254 0.01137278 0.00822245 0.01130747 0.01394455 0.17016327
 0.00725449 0.02062352 0.01073152 0.01877048 0.01825692 0.04592155
 0.01302496 0.01035734 0.00452344 0.01418438 0.00898561 0.01106999
 0.01494037 0.01352208 0.01602314]"
1869,5,"[0.00295579 0.00341914 0.00443687 0.00396112 0.00375016 0.01990473
 0.00306409 0.00425184 0.00393077 0.00362741 0.00433355 0.00501744
 0.002967   0.00318122 0.00295374 0.00395158 0.00844605 0.0030708
 0.00296034 0.00402673 0.00303577 0.00327687 0.00674762 0.00155026
 0.00633573 0.00457876 0.00355074 0.00250346 0.00275359 0.00302102
 0.00373446 0.00556118 0.00373152 0.00307803 0.00418638 0.00426295
 0.00347845 0.00318568 0.00312383 0.00621195 0.00618761 0.00482879
 0.00416729 0.00286769 0.00278146 0.00570058 0.00480307 0.00407193
 0.0038285  0.00749414 0.00451237]"
1870,10,"[0.00674968 0.01019478 0.00654377 0.00899008 0.00987863 0.00674687
 0.01160487 0.00887171 0.01045251 0.01712866 0.10524791 0.01164595
 0.01239345 0.00688268 0.01041397 0.00706468 0.00771935 0.00839669
 0.00558578 0.01325608 0.00955246 0.00881742 0.01448653 0.003212
 0.00917836 0.01161192 0.0079242  0.0043272  0.00630867 0.00622838
 0.01354844 0.00903123 0.00934874 0.01093788 0.01069818 0.0107586
 0.0071053  0.00856209 0.01197373 0.00858572 0.01380917 0.01321187
 0.01695911 0.00910362 0.00485507 0.01582771 0.00868768 0.00607031
 0.0170775  0.01216061 0.00902917]"
1871,27,"[0.00335545 0.00421455 0.00352208 0.00704002 0.00339014 0.0039927
 0.00416711 0.00682504 0.00341216 0.00387147 0.00446191 0.0038048
 0.00361526 0.00610652 0.00329836 0.00901252 0.00468469 0.00309255
 0.00291315 0.00579509 0.00372584 0.00318958 0.00435366 0.00293854
 0.00399712 0.00378079 0.00511892 0.12694581 0.00580095 0.00643123
 0.00383718 0.00368876 0.00586305 0.00389891 0.00403804 0.00352553
 0.00579864 0.00326118 0.00465327 0.00376901 0.00412986 0.00378929
 0.00409733 0.00372657 0.05099936 0.00491554 0.00617187 0.00308564
 0.00425716 0.00433231 0.00347457]"
1872,37,"[5.71330697e-308 6.34225961e-308 4.64371181e-308 4.49246299e-308
 8.76013099e-308 4.69763946e-308 6.46317416e-308 4.82046107e-308
 1.21994476e-307 8.34040114e-308 7.11771294e-308 6.17863359e-308
 8.60444504e-308 4.15336635e-308 9.52272074e-308 3.91332659e-308
 4.92749491e-308 9.73097040e-308 8.05612527e-308 6.57374329e-308
 5.94357262e-308 1.57239482e-307 7.76055905e-308 2.79074281e-308
 4.82930168e-308 7.43608992e-308 4.55703548e-308 2.77516376e-308
 4.04339589e-308 3.84289227e-308 6.36230222e-308 4.86083439e-308
 4.82765592e-308 6.14233965e-308 5.79634795e-308 1.60575709e-307
 4.18577720e-308 1.00000000e+000 5.86637117e-308 6.60001702e-308
 6.74588854e-308 1.26556158e-307 5.70333566e-308 6.04983164e-308
 3.01738636e-308 6.64002371e-308 5.01005216e-308 4.99829310e-308
 7.04581826e-308 5.78597236e-308 5.78306243e-308]"
1873,18,"[0.00514422 0.0049219  0.00504761 0.00431241 0.00699591 0.00570349
 0.00516501 0.00484416 0.01509577 0.00610895 0.00593687 0.00632685
 0.00648503 0.00464549 0.00788308 0.00411052 0.00602584 0.01163872
 0.55857686 0.00589532 0.00516143 0.01325987 0.00664975 0.00294322
 0.00503944 0.00710781 0.00429565 0.00318558 0.00400842 0.00390821
 0.00601367 0.00528926 0.00443108 0.00531646 0.00623781 0.01177372
 0.00409864 0.00986109 0.00516638 0.00910192 0.0072096  0.00918987
 0.0058474  0.00513512 0.00335087 0.00581339 0.00476384 0.00647044
 0.00598468 0.00578416 0.00645783]"
1874,6,"[0.00569067 0.01771414 0.00497448 0.00926603 0.01184954 0.00553866
 0.20596052 0.01058101 0.0083002  0.02114253 0.01121424 0.00986001
 0.01377408 0.00865632 0.0103217  0.00674778 0.00665136 0.00730667
 0.00520739 0.01543594 0.0175612  0.00783831 0.01057115 0.00481758
 0.00659427 0.01184976 0.01124898 0.0044143  0.010542   0.00896731
 0.01360631 0.00677233 0.01200765 0.02639175 0.01120853 0.00911485
 0.00990429 0.00879803 0.02278373 0.00691226 0.00927018 0.01143361
 0.01090121 0.02627201 0.00500256 0.01391236 0.00999876 0.00584406
 0.01938583 0.00845148 0.00846318]"
1875,35,"[0.00814086 0.01161958 0.00781976 0.00843397 0.0171577  0.00906641
 0.01239769 0.00962352 0.07026726 0.01775663 0.0142559  0.01665636
 0.01749422 0.00842599 0.02217669 0.00731349 0.01004106 0.0292108
 0.01440628 0.01420573 0.01241647 0.04803698 0.01848111 0.00397927
 0.010333   0.02170922 0.00864441 0.0044269  0.00755754 0.00721829
 0.01611025 0.01106537 0.00910111 0.01286722 0.01442117 0.18129399
 0.00789079 0.02706241 0.01238894 0.01623393 0.01787141 0.05662756
 0.01373743 0.01180685 0.00482094 0.01513308 0.00973016 0.01043968
 0.01693699 0.01336127 0.01527712]"
1876,21,"[5.47416360e-308 5.68169654e-308 4.76225060e-308 4.28570808e-308
 7.97861452e-308 4.70801916e-308 6.18948238e-308 4.73559793e-308
 2.98887813e-307 8.28241193e-308 7.07894837e-308 7.25148579e-308
 9.78023397e-308 4.32359406e-308 1.44892141e-307 3.80296037e-308
 4.99563756e-308 2.77923688e-307 1.07420911e-307 6.71802581e-308
 6.08014709e-308 1.00000000e+000 7.59098999e-308 2.55397849e-308
 5.22417586e-308 8.71419802e-308 4.31917345e-308 2.68329832e-308
 3.93286424e-308 3.72506792e-308 7.56389494e-308 5.53836163e-308
 4.56178097e-308 6.43132248e-308 6.70657389e-308 2.23838024e-307
 3.98589070e-308 1.64705258e-307 6.09360347e-308 7.57072317e-308
 7.59841249e-308 1.42213449e-307 6.62331681e-308 6.01670469e-308
 2.88090160e-308 6.69661399e-308 4.73517140e-308 5.62173375e-308
 7.75598989e-308 6.21758254e-308 7.04948272e-308]"
1877,-1,"[0.00399214 0.01237    0.00396799 0.00662546 0.01349212 0.00507667
 0.01564214 0.00760475 0.00756604 0.01822961 0.00844785 0.01091141
 0.01125849 0.00685953 0.00899543 0.00499022 0.00639521 0.00662899
 0.00442581 0.01017516 0.02421495 0.00699412 0.00959636 0.00288292
 0.00588566 0.01290512 0.00932299 0.00291088 0.00702369 0.00661975
 0.01388757 0.00642575 0.00829346 0.01816704 0.01050023 0.0085258
 0.00766486 0.00733761 0.01383883 0.00698324 0.00867874 0.01094517
 0.01096866 0.02092311 0.00326558 0.01191865 0.00772867 0.0064577
 0.01613726 0.007645   0.00980196]"
1878,-1,"[0.00804959 0.01072577 0.00816869 0.0081709  0.01608978 0.00966404
 0.01116407 0.00920727 0.11797315 0.01575314 0.01388591 0.01652406
 0.01529536 0.00807194 0.01989404 0.00728387 0.01018957 0.03101119
 0.01610117 0.0128561  0.0111592  0.04973747 0.01829219 0.0036618
 0.01092282 0.02006351 0.00821153 0.00424897 0.00715211 0.00692442
 0.01481831 0.01170306 0.00861573 0.01168667 0.0137925  0.12889836
 0.00757445 0.02492683 0.01118582 0.0177026  0.01787456 0.04079027
 0.01312039 0.01077607 0.00460108 0.01437418 0.00936387 0.01090178
 0.01517978 0.01382406 0.01570376]"
1879,-1,"[0.00515125 0.00996158 0.00644384 0.00727523 0.00952106 0.00711887
 0.008666   0.0076566  0.00943756 0.01377516 0.01155801 0.02105155
 0.00919794 0.00587803 0.008277   0.00567133 0.00771304 0.00722156
 0.00443944 0.01046683 0.00932734 0.00755224 0.01814357 0.00213993
 0.01294845 0.01550391 0.0078495  0.00298469 0.00560467 0.00565423
 0.01385787 0.01475678 0.00810694 0.00958823 0.01141514 0.01042192
 0.00673972 0.00715888 0.00892745 0.00884555 0.01366382 0.01386145
 0.01310135 0.00819947 0.00337312 0.02128421 0.00882201 0.00799471
 0.01672999 0.02594236 0.01535793]"
1880,25,"[0.00586432 0.01144156 0.00623422 0.00800063 0.02057601 0.00847314
 0.0129185  0.0095376  0.0172791  0.02032404 0.01358271 0.03060465
 0.01361871 0.00789168 0.01342064 0.00654315 0.01002792 0.01228787
 0.00711014 0.0140897  0.013158   0.01334919 0.02376678 0.00330568
 0.00999964 0.09354831 0.00890209 0.00373646 0.00710185 0.00692098
 0.02252794 0.01157037 0.00890634 0.01489048 0.02212286 0.02154789
 0.00797043 0.01186537 0.01263605 0.01482214 0.02282165 0.04060846
 0.0170524  0.01296704 0.0041517  0.01895793 0.00980507 0.01035635
 0.0210583  0.01469134 0.02139105]"
1881,-1,"[0.00473723 0.02711496 0.00457483 0.01278654 0.00787999 0.00527311
 0.01597457 0.01053104 0.00628358 0.01486363 0.01120801 0.0080001
 0.00896522 0.00707209 0.0069154  0.00748682 0.00620298 0.00536174
 0.00376825 0.01213809 0.01178888 0.00577579 0.01031714 0.00289699
 0.00684264 0.00813297 0.01481928 0.00381528 0.00912885 0.00901318
 0.00921728 0.00644341 0.01983889 0.01079543 0.00763487 0.00688345
 0.01137795 0.00654845 0.01420916 0.00570148 0.00787586 0.00853778
 0.00912837 0.01021342 0.00451023 0.01546312 0.01177736 0.00488718
 0.01241212 0.00885619 0.00679791]"
1882,35,"[0.0082278  0.01117278 0.008293   0.00839962 0.01745035 0.01001088
 0.01164815 0.00956983 0.07370592 0.01640959 0.01393844 0.01744969
 0.01546008 0.00835618 0.01945686 0.00742066 0.01077641 0.02814502
 0.01597245 0.01341952 0.01174561 0.04292056 0.01941053 0.00397523
 0.01090885 0.02202473 0.00857622 0.00449244 0.0074211  0.0071777
 0.01541987 0.01176972 0.00894296 0.01218591 0.01459795 0.2148927
 0.00788368 0.02472551 0.01162928 0.01903291 0.01889406 0.05126638
 0.01354895 0.01125751 0.00488108 0.01501557 0.00976254 0.01150335
 0.01585838 0.01409151 0.01644122]"
1883,-1,"[0.00421462 0.0107247  0.00456027 0.0167173  0.00771994 0.00649676
 0.01112309 0.05976133 0.0072014  0.00997221 0.0098557  0.00927083
 0.00829226 0.02376935 0.00694929 0.01226582 0.00992504 0.00606857
 0.00437847 0.02939648 0.0096471  0.006414   0.01099191 0.00328587
 0.00733461 0.00974391 0.01562278 0.00573311 0.01566877 0.01777444
 0.00974299 0.00710526 0.01827616 0.01006286 0.01053478 0.0078213
 0.0171077  0.00660941 0.01362174 0.00730714 0.01017253 0.00942124
 0.0102048  0.00929066 0.00688962 0.01446414 0.01970702 0.0054108
 0.01201592 0.00960217 0.00780618]"
1884,-1,"[0.00287221 0.00563358 0.00361503 0.00456136 0.0083874  0.0060962
 0.00545912 0.00528146 0.00813052 0.00792633 0.00743025 0.01722572
 0.00564914 0.00415845 0.0056689  0.00384122 0.00710487 0.00560011
 0.00354906 0.00662053 0.00566842 0.00609364 0.01973577 0.00144058
 0.00689699 0.01606793 0.00478826 0.00192968 0.00361039 0.00369935
 0.00858661 0.00798505 0.00478596 0.00591233 0.0091169  0.00969785
 0.00433949 0.00558393 0.00554459 0.0110049  0.0172867  0.01666783
 0.00844641 0.00528067 0.00215154 0.01111526 0.00570079 0.00598397
 0.00851872 0.01165313 0.01151604]"
1885,5,"[4.07090241e-308 4.70998485e-308 5.76250150e-308 5.16774757e-308
 5.58837900e-308 1.00000000e+000 4.33441756e-308 5.67033596e-308
 5.70025925e-308 5.07100053e-308 5.84919770e-308 6.91186653e-308
 4.16938707e-308 4.36155869e-308 4.22470012e-308 5.16178546e-308
 1.07697703e-307 4.45555401e-308 4.45552107e-308 5.43783847e-308
 4.26963259e-308 4.78969432e-308 8.80756037e-308 2.27336187e-308
 7.55369226e-308 6.63016357e-308 4.80374075e-308 3.40038216e-308
 3.84425081e-308 4.14792432e-308 5.21285574e-308 7.12123879e-308
 4.94072249e-308 4.35767971e-308 6.01409124e-308 6.19463806e-308
 4.72754570e-308 4.68746005e-308 4.33906800e-308 8.96385434e-308
 8.75040722e-308 6.97961506e-308 5.64157076e-308 4.10506640e-308
 3.74062221e-308 7.28700255e-308 6.25588562e-308 5.88905738e-308
 5.24646105e-308 8.86744649e-308 6.31021113e-308]"
1886,-1,"[0.00534418 0.0117247  0.00582946 0.00807894 0.02040346 0.00803472
 0.01303681 0.00945344 0.01596432 0.02265414 0.01452459 0.03542953
 0.01375783 0.00779315 0.01307085 0.0064961  0.00973857 0.01162062
 0.00630473 0.01388076 0.01363936 0.01242296 0.02476016 0.00292115
 0.01018524 0.06437274 0.00904653 0.00345234 0.00697439 0.00686356
 0.02473992 0.01185473 0.0090041  0.01518783 0.02119805 0.01899522
 0.00800029 0.01112914 0.01304497 0.01377086 0.0229694  0.0357643
 0.0193875  0.01303625 0.00384805 0.02058866 0.00979383 0.00977257
 0.02313963 0.01518763 0.02227652]"
1887,17,"[5.33744845e-308 4.85866441e-308 4.76145723e-308 3.84132268e-308
 6.83401686e-308 4.40380225e-308 5.45378421e-308 4.26579116e-308
 2.12372417e-307 7.34098296e-308 6.40036410e-308 6.88353717e-308
 9.18417148e-308 4.03586695e-308 1.53576359e-307 3.43279985e-308
 4.69163423e-308 1.00000000e+000 9.29639900e-308 6.03654021e-308
 5.44310719e-308 2.53255024e-307 6.41456008e-308 2.43976810e-308
 4.96190792e-308 7.85267212e-308 3.87644203e-308 2.60505460e-308
 3.56528326e-308 3.38142405e-308 7.38225937e-308 5.44415995e-308
 4.06781040e-308 6.02906009e-308 6.58078119e-308 1.39767070e-307
 3.59115589e-308 9.46454520e-308 5.48328739e-308 7.26738339e-308
 6.95965592e-308 1.02136667e-307 6.56677370e-308 5.51321558e-308
 2.77593584e-308 6.02337974e-308 4.19332837e-308 5.84282203e-308
 7.22879415e-308 5.76101683e-308 6.90380105e-308]"
1888,30,"[0.00515    0.01009198 0.00521367 0.00745709 0.01194398 0.00605061
 0.01461433 0.00876029 0.01126005 0.01849717 0.0118153  0.01882474
 0.01742214 0.00843671 0.01479144 0.00602935 0.00724435 0.01064527
 0.00542658 0.01318868 0.01495922 0.0098787  0.01161543 0.00327453
 0.00848642 0.02094781 0.00842529 0.00362055 0.00749117 0.00698564
 0.33213341 0.0100193  0.00853284 0.02489976 0.02296789 0.01139683
 0.00758874 0.00855693 0.01579975 0.00871185 0.01263165 0.01363017
 0.02293953 0.01745633 0.00397246 0.01399573 0.0081899  0.00808988
 0.02370131 0.01072166 0.01559025]"
1889,49,"[2.40089413e-308 3.96479247e-308 3.59253172e-308 3.58629825e-308
 3.40446261e-308 3.68871653e-308 3.33034662e-308 3.54270342e-308
 3.82179947e-308 4.51000344e-308 5.08172143e-308 6.41891069e-308
 3.42216777e-308 2.59181557e-308 3.16918964e-308 2.91610200e-308
 3.60372041e-308 2.96935840e-308 1.85262793e-308 4.15101602e-308
 3.41237651e-308 3.10452962e-308 8.03827134e-308 9.65723537e-309
 1.22800529e-307 5.03077814e-308 3.39618060e-308 1.46612044e-308
 2.43404246e-308 2.54428181e-308 4.59354519e-308 9.28914393e-308
 3.70557367e-308 3.46432240e-308 4.20493689e-308 4.11335360e-308
 3.02726781e-308 2.96116697e-308 3.47709140e-308 3.62519394e-308
 5.83716281e-308 4.97516106e-308 4.98707460e-308 3.04300624e-308
 1.66583299e-308 8.71893973e-308 4.20916097e-308 3.07522623e-308
 5.24197455e-308 3.89775877e-001 5.22383692e-308]"
1890,0,"[0.02953419 0.0060093  0.00758316 0.00476448 0.00520855 0.00425904
 0.00541725 0.00458831 0.00592195 0.00660085 0.00641344 0.00530088
 0.00626003 0.00384636 0.00625215 0.00410396 0.00422195 0.00547255
 0.00409873 0.00587629 0.0048432  0.00573427 0.00601461 0.00264298
 0.00607476 0.00523691 0.00455152 0.00308952 0.00393506 0.00385132
 0.0055221  0.00537226 0.00503447 0.00534606 0.00491285 0.0059878
 0.00419103 0.00617153 0.00500552 0.00467023 0.00502769 0.00595656
 0.00511373 0.00511585 0.00337979 0.00651805 0.00503658 0.0044719
 0.0060659  0.00653278 0.00510389]"
